,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
2887,6/5/20 20:49,fr.gouv.android.stopcovid,StopCovid France,fr,Cédric FERNANDEZ,5,Ça a l'air fonctionnel. RAS pour le moment. Application utile. Il est important de participer pour votre santé comme celle des autres.,It looks functional. RAS for the moment. Useful app. It is important to participate for your health and that of others.,fr,It looks functional  RAS for the moment  Useful app  It is important to participate for your health and that of others ,Domain_Specific,import,0.111111111,Positive,0,0,1,0,0,0,0,0,0
2888,6/5/20 20:33,fr.gouv.android.stopcovid,StopCovid France,fr,Emmanuel Quédreux,5,Bonne appli qui marche et surtout utile. Les français sont des râleurs jamais contents.,Good app that works and above all useful. The French are never happy moaners.,fr,Good app that works and above all useful  The French are never happy moaners ,Language,french,0.111111111,Positive,0,0,0,0,0,1,0,0,0
2889,6/5/20 20:23,fr.gouv.android.stopcovid,StopCovid France,fr,Cynthia Piano Cantabile,5,"J'espère que les Français vont installer cette application, qui pourra sauver bien des vies.",I hope the French will install this application  which can save many lives.,fr,I hope the French will install this application  which can save many lives ,"Domain_Specific, Language","french, applic",0.285714286,Positive,0,0,1,0,0,1,0,0,0
2892,6/5/20 19:56,fr.gouv.android.stopcovid,StopCovid France,fr,JF B,1,"Je trouve inadmissible qu'un Galaxy Note 3, haut de gamme d'il y a 6 ans, soit donné incompatible par l'application ! Si c'est pour la raison donnée, bluetooth basse énergie non pris en compte, je suis assez grand pour gérer ma batterie tout seul ! Côté écologie, inciter à jeter un matériel qui fonctionne parfaitement n'est pas heureux.",I find it unacceptable that a Galaxy Note 3  high-end from 6 years ago  is given incompatible by the application! If it is for the given reason  low energy bluetooth not taken into account  I am old enough to manage my battery on my own! On the ecological side  encouraging people to throw away equipment that works perfectly is not happy.,fr,I find it unacceptable that a Galaxy Note    high end from   years ago  is given incompatible by the application  If it is for the given reason  low energy bluetooth not taken into account  I am old enough to manage my battery on my own  On the ecological side  encouraging people to throw away equipment that works perfectly is not happy ,Domain_Specific,"manag, manag, applic, account",0.125,Positive,0,0,1,0,0,0,0,0,0
2894,6/5/20 19:48,fr.gouv.android.stopcovid,StopCovid France,fr,Romain Trust,5,"Ca râle, ça se plains que cette appli bois espi onne alors qu'on a des comptes google Amazone... A la France le fera tjrs sourire a défaut de pleurer...",It rattles  it complains that this spy wood app when we have Google Amazon accounts ... In France will always smile if not cry ...,fr,It rattles  it complains that this spy wood app when we have Google Amazon accounts     In France will always smile if not cry    ,"Domain_Specific, Location, Privacy","franc, spi, spi, account",0.333333333,Positive,0,0,1,0,0,0,1,1,0
2898,6/5/20 19:02,fr.gouv.android.stopcovid,StopCovid France,fr,Arnaud Allaeys,1,L application ne fonctionne pas. Même après une réinstallation,The application does not work. Even after a relocation,fr,The application does not work  Even after a relocation,Domain_Specific,applic,0.2,Neutral,0,0,1,0,0,0,0,0,0
2900,6/5/20 18:22,fr.gouv.android.stopcovid,StopCovid France,fr,N. WS,2,"Il aurait fallu une carte qui montre les zones infectés à côté de soi. Comme cela on évite d'y aller. Si on croise un malade et reçois une alerte, c'est déjà trop tard.",You would have needed a map that shows the infected areas next to you. That way we avoid going there. If we meet a patient and receive an alert  it's already too late.,fr,You would have needed a map that shows the infected areas next to you  That way we avoid going there  If we meet a patient and receive an alert  it s already too late ,"Domain_Specific, Location","area, receiv",0.125,Negative,0,0,1,0,0,0,1,0,0
2902,6/5/20 17:57,fr.gouv.android.stopcovid,StopCovid France,fr,David Duvid,5,"Ok, fait le boulot en toute transparence.",Ok  do the job transparently.,fr,Ok  do the job transparently ,Privacy,transpar,0.333333333,Positive,0,0,0,0,0,0,0,1,0
2903,6/5/20 17:54,fr.gouv.android.stopcovid,StopCovid France,fr,Jean Pierre TABUSSO,5,Bien très bonne initiative il faut que les Français s 'inscrivent Et nous vaincrons cette saleté de cronavirus 10/10,Very very good initiative  the French must register And we will defeat this filth of cronavirus 10/10,fr,Very very good initiative  the French must register And we will defeat this filth of cronavirus      ,Language,french,0.1,Positive,0,0,0,0,0,1,0,0,0
2905,6/5/20 17:31,fr.gouv.android.stopcovid,StopCovid France,fr,Samuel Touitou,1,Application incompatible avec mon téléphone (samsung galaxy J7),Application incompatible with my phone (samsung galaxy J7),fr,Application incompatible with my phone  samsung galaxy J  ,Domain_Specific,applic,0.166666667,Neutral,0,0,1,0,0,0,0,0,0
2906,6/5/20 17:24,fr.gouv.android.stopcovid,StopCovid France,fr,Frédéric P. [CoOoDii],5,"Fonctionne parfaitement, possibilité de désactiver quand nous sommes à la maison très appréciable ! Pas de soucis pour nos données (bien que cela ne dérange pas quand il s'agit de Google, Apple...)",Works perfectly  possibility of deactivating when we are at home very appreciable! No worries about our data (although that doesn't bother when it comes to Google  Apple ...),fr,Works perfectly  possibility of deactivating when we are at home very appreciable  No worries about our data  although that doesn t bother when it comes to Google  Apple     ,"Emotional, Privacy","worri, data",0.142857143,Positive,0,0,0,1,0,0,0,1,0
2909,6/5/20 17:10,fr.gouv.android.stopcovid,StopCovid France,fr,André et Valérie Guittonneau,2,L'application se déconnecte trop souvent. Presque obligé de la relancer chaque jour. Je doute de la protection apportée. Espérons que ce bug sera bientôt corrigé !,The application disconnects too often. Almost forced to relaunch it every day. I doubt the protection provided. Hope this bug will be fixed soon!,fr,The application disconnects too often  Almost forced to relaunch it every day  I doubt the protection provided  Hope this bug will be fixed soon ,"Domain_Specific, Privacy","protect, applic",0.133333333,Negative,0,0,1,0,0,0,0,1,0
2910,6/5/20 16:56,fr.gouv.android.stopcovid,StopCovid France,fr,Pierre Lamon,1,Notifs de fonctionnement toutes les 2 minutes rendant l'appli inutilisable (v1),Operation notifications every 2 minutes rendering the app unusable (v1),fr,Operation notifications every   minutes rendering the app unusable  v  ,Domain_Specific,render,0.125,Neutral,0,0,1,0,0,0,0,0,0
2911,6/5/20 16:47,fr.gouv.android.stopcovid,StopCovid France,fr,Pierre-Yves B.,5,"Marche au top, et apparemment parfaitement respectueux des données personnelles!",Working at the top  and apparently perfectly respectful of personal data!,fr,Working at the top  and apparently perfectly respectful of personal data ,Privacy,data,0.142857143,Positive,0,0,0,0,0,0,0,1,0
2912,6/5/20 16:22,fr.gouv.android.stopcovid,StopCovid France,fr,eric flamans,1,"marche pas, l'application ne vois pas qu'internet est activé. du coup impossible à utiliser.",does not work  the application does not see that the internet is activated. suddenly impossible to use.,fr,does not work  the application does not see that the internet is activated  suddenly impossible to use ,Domain_Specific,applic,0.1,Neutral,0,0,1,0,0,0,0,0,0
2913,6/5/20 16:22,fr.gouv.android.stopcovid,StopCovid France,fr,Fred,2,"Cette appli est à déconseiller, peut fiable et non sécurisée aucun intérêt si ce n'est pour ceux qui la gèrent. Ce truc est un appât.",This app is not recommended  can be reliable and insecure  of no interest except for those who manage it. This stuff is bait.,fr,This app is not recommended  can be reliable and insecure  of no interest except for those who manage it  This stuff is bait ,"Domain_Specific, Privacy","insecur, manag, manag",0.333333333,Negative,0,0,1,0,0,0,0,1,0
2916,6/5/20 15:53,fr.gouv.android.stopcovid,StopCovid France,fr,Guillaume Kulakowski,1,Plante systématiquement... J'ai envoyé mes logs pour traitement. PS: je suis sous Lineageos mais normalement ça doit pas impacter.,Plant systematically ... I sent my logs for processing. PS: I am under Lineageos but normally it should not impact.,fr,Plant systematically     I sent my logs for processing  PS  I am under Lineageos but normally it should not impact ,Domain_Specific,normal,0.111111111,Neutral,0,0,1,0,0,0,0,0,0
2918,6/5/20 15:48,fr.gouv.android.stopcovid,StopCovid France,fr,Amaury MARGUIER,1,"Application frauduleuse. Ne vous laissez pas avoir. N'installez pas, n'utilisez pas cette application. La CNIL valide car elle n'est plus indépendante. Le gouvernement nous ment : cette application sert uniquement à nous fliquer.",Fraudulent application. Do not let yourself be fooled. Do not install  do not use this app. The CNIL validates because it is no longer independent. The government is lying to us: this application is only used to police us.,fr,Fraudulent application  Do not let yourself be fooled  Do not install  do not use this app  The CNIL validates because it is no longer independent  The government is lying to us  this application is only used to police us ,"Domain_Specific, Emotional","fool, applic",0.1,Negative,0,0,1,1,0,0,0,0,0
2920,6/5/20 15:16,fr.gouv.android.stopcovid,StopCovid France,fr,Brigitte Fahrner,1,L application se désactive systématiquement,The application is systematically deactivated,fr,The application is systematically deactivated,Domain_Specific,applic,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
2922,6/5/20 14:43,fr.gouv.android.stopcovid,StopCovid France,fr,Jerem Ji,5,"Bon boulot. Pour ceux qui constatent que l'appli se ferme toute seule, allez jeter un coup d'œil côté optimisation de la batterie. Il faut exclure l'appli.",Good job. For those who find that the app closes on its own  take a look at the battery optimization side. You have to exclude the app.,fr,Good job  For those who find that the app closes on its own  take a look at the battery optimization side  You have to exclude the app ,Domain_Specific,optim,0.083333333,Positive,0,0,1,0,0,0,0,0,0
