,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
7820,5/21/20 3:27,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Cheval Cheval,5,حفظ الله المملكه ارضا وانسانا. هذا التطبيق من افضل التطبيقات واروعها,May God protect the kingdom  both earth and human. This application is one of the best and most wonderful applications,ar,May God protect the kingdom  both earth and human  This application is one of the best and most wonderful applications,"Domain_Specific, Privacy","protect, applic",0.181818182,Positive,0,0,1,0,0,0,0,1,0
7821,5/21/20 3:14,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد ال سنان,5,نسأل الله ان يكون فيه الخير للوطن والمواطن,We ask God for the good for the country and the citizen,ar,We ask God for the good for the country and the citizen,"Language, Location","countri, countri",0.4,Positive,0,0,0,0,0,1,1,0,0
7825,5/21/20 2:25,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,شوقي القحطاني القحطاني,5,شكرا إلى الملكه العربية السعودية على هذا البرنامج وشكرا خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود ولي العهد محمد بن سلمان بن عبدالعزيز آل سعود,Thank you to the Kingdom of Saudi Arabia for this program and thanks to the Custodian of the Two Holy Mosques King Salman bin Abdulaziz Al Saud  Crown Prince Muhammad bin Salman bin Abdulaziz Al Saud,ar,Thank you to the Kingdom of Saudi Arabia for this program and thanks to the Custodian of the Two Holy Mosques King Salman bin Abdulaziz Al Saud  Crown Prince Muhammad bin Salman bin Abdulaziz Al Saud,"Domain_Specific, Location","saudi arabia, custodian",0.12,Positive,0,0,1,0,0,0,1,0,0
7826,5/21/20 2:08,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,حمد الحمد,1,الموقع عندي طلع بالخريطة بالقرب من شرورة وانا ساكن بخميس مشيط. وحاولت اعدل الموقع. عيا لا يقبل معي. مدري وش الطريقه الصحيحه,I have a location on the map near Sharurah  while I live in Khamis Mushait. And I tried the fairest site. Aya does not accept with me. I don’t know the right way,ar,I have a location on the map near Sharurah  while I live in Khamis Mushait  And I tried the fairest site  Aya does not accept with me  I don t know the right way,"Domain_Specific, Privacy","locat, locat",0.125,Negative,0,0,1,0,0,0,0,1,0
7827,5/21/20 1:55,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Saad Alsahli,5,تطبيق ممتاز ويقوم بمساعدة الآخرين ويخفف ضغط العمل على الأجهزة الحكومية الأخرى,An excellent application that helps others and relieves work pressure on other government agencies,ar,An excellent application that helps others and relieves work pressure on other government agencies,"Domain_Specific, Emotional","pressur, applic",0.25,Positive,0,0,1,1,0,0,0,0,0
7831,5/21/20 1:10,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Red Desert,1,مسألة تغيير العنوان تصعب الأمر وخاصة من عنده كذا بيت يرعاه ويدبر أموره..ياليت فيه تحديث لهالحالات,The issue of changing the address makes the matter difficult  especially for those who have a house to look after him and manage his affairs .. I would like to update his cases,ar,The issue of changing the address makes the matter difficult  especially for those who have a house to look after him and manage his affairs    I would like to update his cases,Domain_Specific,"manag, manag, address",0.2,Neutral,0,0,1,0,0,0,0,0,0
7841,5/21/20 0:20,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,فايز حيدرة,5,ممتاز وخدمة رائعه والمصداقية ١٠٠% الى التطوير ان شاء الله لكل ما يخدم ابناء هذا الوطن المعطاء والمقيمين على ترابة و شكري وتقديري القائمين على هذا التطبيق,Excellent  wonderful service and 100% credibility to development  God willing  for everything that serves the people of this generous nation and those who live on soil.,ar,Excellent  wonderful service and      credibility to development  God willing  for everything that serves the people of this generous nation and those who live on soil ,Domain_Specific,"servic, servic",0.153846154,Positive,0,0,1,0,0,0,0,0,0
7847,5/20/20 23:24,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Fawaz Al Suwaidi,4,ما اقدر اضيف زوجتي لافراد الاسره مع العلم انها زياره واذا تم اصدار تصريح المشي بوقت الحظر بالحي كيف استطيع الخروج مع الزوجه للمشي اذا لم استطع اضافتها او تسجيلها بتوكلنا ؟,I cannot add my wife to family members  knowing that it is a visit  and if a walking permit was issued at the time of the prohibition in the neighborhood  how can I go out with the wife to walk if I cannot add her or register her with our trust?,ar,I cannot add my wife to family members  knowing that it is a visit  and if a walking permit was issued at the time of the prohibition in the neighborhood  how can I go out with the wife to walk if I cannot add her or register her with our trust ,Privacy,trust,0.055555556,Positive,0,0,0,0,0,0,0,1,0
7852,5/20/20 23:12,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد الغامدي,5,ممتازة بس يبيله تطويره الى الأحسن لانه لا يتم عمليات المناديب للتوصيل السريع يكون فيه تأخير في عملية أعطى التصريح,Excellent  but it can be developed for the better because the delegates do not carry out express delivery operations  and there is a delay in the process of giving the permit,ar,Excellent  but it can be developed for the better because the delegates do not carry out express delivery operations  and there is a delay in the process of giving the permit,Domain_Specific,deleg,0.076923077,Positive,0,0,1,0,0,0,0,0,0
7856,5/20/20 22:56,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Meeej Almeeej,1,ترا طفشنا تطبيقكم هاذا كل شوي تاكد من دقةالمعلومات والمعلومات صحيحة شوفو لي حل بلا تطبيقات بلاهم,You see our app for your app  this is every bit  make sure of the accuracy of the information and the information is correct  I would like a solution without applications without them,ar,You see our app for your app  this is every bit  make sure of the accuracy of the information and the information is correct  I would like a solution without applications without them,Domain_Specific,applic,0.058823529,Positive,0,0,1,0,0,0,0,0,0
7860,5/20/20 22:16,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,خالد الغامدي,5,تطبيق ممتاز جدا. حفظ الله بلادنا من هذا الوباء,Very excellent application. May God protect our country from this epidemic,ar,Very excellent application  May God protect our country from this epidemic,"Domain_Specific, Language, Location, Privacy","countri, countri, protect, applic",0.5,Positive,0,0,1,0,0,1,1,1,0
7862,5/20/20 22:11,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,إبراهيم الكعبي,5,ممتاز بارك الله فيكم وجزاكم الله خير ويحفظنا الله وإياكم وحفظ الله العباد والبلاد يارب العالمين,Excellent  may God bless you  may God reward you well  and may God protect us and you  and may God protect the servants and the country  Lord of the worlds,ar,Excellent  may God bless you  may God reward you well  and may God protect us and you  and may God protect the servants and the country  Lord of the worlds,"Domain_Specific, Language, Location, Privacy","countri, countri, protect, servant",0.210526316,Positive,0,0,1,0,0,1,1,1,0
7867,5/20/20 21:55,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,احمد الهذلي,4,تطبيق ممتاز جزا الله خير الجزاء القائمين عليه,Excellent application  may God reward the best reward for those in charge,ar,Excellent application  may God reward the best reward for those in charge,Domain_Specific,applic,0.125,Positive,0,0,1,0,0,0,0,0,0
7868,5/20/20 21:53,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Mohammed Shanoob,1,Cannot register as the date of birth can't be entered properly. Please fix asap.,  Cannot register as the date of birth can't be entered properly. Please fix asap. ,en,  Cannot register as the date of birth can t be entered properly  Please fix asap  ,Domain_Specific,enter,0.125,Positive,0,0,1,0,0,0,0,0,0
7874,5/20/20 21:41,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Htech J,5,تشكر المملكه على الخدمات التي تسهل للمواطن والمقيم,Thanks the kingdom for the services that facilitate the citizen and resident,ar,Thanks the kingdom for the services that facilitate the citizen and resident,Domain_Specific,"servic, servic",0.333333333,Positive,0,0,1,0,0,0,0,0,0
7877,5/20/20 21:22,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Mmmm Mnn,5,ممتاز شكرا لكم على هذا المجهود دمتم في حفظ الله,Excellent  thank you for this effort  as long as you preserve God,ar,Excellent  thank you for this effort  as long as you preserve God,Domain_Specific,preserv,0.166666667,Positive,0,0,1,0,0,0,0,0,0
7880,5/20/20 21:13,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,F747FF fahad bin ibrahim,5,بارك الله فيكم وأدام الله علينا الأمن والأمان والاستقرار,May God bless you and may God bless us with security  safety and stability,ar,May God bless you and may God bless us with security  safety and stability,Privacy,"secur, secur",0.2,Positive,0,0,0,0,0,0,0,1,0
7883,5/20/20 21:09,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,waleed elsayed,5,تطبيق ممتاز و يجنبك المخالفات في الحالات الضرورية و نتمني الافضل للمملكة,An excellent application that avoids violations in the necessary cases and we wish the best for the Kingdom,ar,An excellent application that avoids violations in the necessary cases and we wish the best for the Kingdom,Domain_Specific,applic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
7891,5/20/20 20:39,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,صالح شيخ /ابو همام,5,تطبيق ممتاز نسأل الله أن يحفظ البلاد والعباد,An excellent application we ask God to protect the country and its people,ar,An excellent application we ask God to protect the country and its people,"Domain_Specific, Language, Location, Privacy","countri, countri, protect, applic",0.571428571,Positive,0,0,1,0,0,1,1,1,0
7894,5/20/20 20:30,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,عبدالله عادل,1,برنامج سيئ جدا تموين طارئ والسوبرماركت شغال بيني وبينها 200 م بدون اي شارع رئيسي وضمن الحي السكني ومسموح لي 4ساعات ويرفض يعطيني تصريح ليه ولا نجمه تستحق لكن للنشر,Very bad program  emergency supplies  and the supermarket is running between me  and it is 200 meters away  without any main street and within the residential neighborhood. I am allowed 4 hours.,ar,Very bad program  emergency supplies  and the supermarket is running between me  and it is     meters away  without any main street and within the residential neighborhood  I am allowed   hours ,Domain_Specific,run,0.055555556,Negative,0,0,1,0,0,0,0,0,0
7896,5/20/20 20:23,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,نمر nmr العطاوي al3ataui,5,ربي يحفظكم ويحفظنا لجل نحافظ على بلدنا مالنا غيرة ولا له غيرنا دام عزك يا وطن 😍😘🌹💐🌷 السلام عليكم ورحمة الله وبركاته مساء الخير معليش بسألك سؤال هل هذا التطبيق معتمد لرجال الأمن العام مثلاً نقطة تفتيش.. لأني قبل فترة طلبت تصريح ولم يعتمدة العسكري طلب مني الوقوف على جنب وتبهذلت في ذيك الليلة معليش وفيه ما يثبت تم تحويلي للمركز...,May God protect you and protect us for the sake of protecting our country  our money  jealousy  and nothing but us  as long as your glory  oh homeland 😍😘🌹💐🌷 Peace be upon you and God's mercy and blessings be upon you Good evening. Al-Askari asked me to stand on the side  and on that night I did nothing  and there is evidence that I was transferred to the center ...,ar,May God protect you and protect us for the sake of protecting our country  our money  jealousy  and nothing but us  as long as your glory  oh homeland       Peace be upon you and God s mercy and blessings be upon you Good evening  Al Askari asked me to stand on the side  and on that night I did nothing  and there is evidence that I was transferred to the center    ,"Language, Location, Privacy","countri, countri, protect",0.088235294,Positive,0,0,0,0,0,1,1,1,0
